customer_id,signup_date,region,acquisition_channel,loyalty_score
CUST00209,2024-05-23,Northeast,Organic Search,0.3657818214564782
CUST03720,2024-05-23,Northeast,Organic Search,0.5653876825192552
CUST01621,2024-05-24,South,Organic Search,0.4139430556370112
CUST01882,2024-05-24,West,Organic Search,0.25078106602363887
CUST03200,2024-05-24,South,Paid Social,0.582909671395006
CUST02492,2024-05-24,West,Direct,0.6067552547717014
CUST01459,2024-05-24,Northeast,Organic Search,0.4589787989600014
CUST01701,2024-05-24,West,Organic Search,0.3161838876712293
CUST03216,2024-05-24,Midwest,Referral,0.5117440984489067
CUST00292,2024-05-25,South,Direct,0.568720452471942
CUST00206,2024-05-25,South,Email,0.47035878272143034
CUST01429,2024-05-25,West,Email,0.38092551430701727
CUST01261,2024-05-25,Northeast,Direct,0.7956569178768983
CUST00618,2024-05-25,West,Direct,0.17192759188804402
CUST03302,2024-05-25,South,Paid Social,0.40561431284164917
CUST00509,2024-05-26,South,Email,0.35225617262911024
CUST02301,2024-05-26,Midwest,Referral,0.9287883876472263
CUST03754,2024-05-26,South,Organic Search,0.49514871609135613
CUST02333,2024-05-26,Northeast,Organic Search,0.49240087938246674
CUST01673,2024-05-26,Midwest,Direct,0.041539725074963285
CUST03168,2024-05-26,South,Organic Search,0.6145217124346481
CUST01011,2024-05-26,Midwest,Organic Search,0.45879526307681107
CUST01123,2024-05-26,Midwest,Direct,0.4793492739078162
CUST00744,2024-05-27,South,Organic Search,0.5998401318277139
CUST00779,2024-05-27,Northeast,Paid Social,0.64605139232337
CUST00890,2024-05-27,Northeast,Email,0.6005378268114555
CUST02658,2024-05-27,Northeast,Paid Social,0.2881024143284129
CUST02238,2024-05-27,West,Paid Social,0.20949765659861602
CUST02577,2024-05-27,West,Organic Search,0.6816535379979931
CUST02430,2024-05-27,Northeast,Email,0.517070443523669
CUST00216,2024-05-28,Northeast,Organic Search,0.690902969320567
CUST03100,2024-05-28,West,Direct,0.490048395672779
CUST03032,2024-05-28,West,Direct,0.7956346888846619
CUST00505,2024-05-29,Midwest,Referral,0.7261948855612541
CUST03304,2024-05-29,Midwest,Email,0.3788678899146844
CUST03060,2024-05-29,Northeast,Direct,0.8292420400916747
CUST01640,2024-05-29,South,Paid Social,0.711541740772923
CUST03796,2024-05-30,South,Email,0.4752705403642024
CUST00281,2024-05-30,Midwest,Referral,0.6040224464845593
CUST03307,2024-05-30,West,Direct,0.7795715957155073
CUST01322,2024-05-30,Midwest,Organic Search,0.4178880172331196
CUST03212,2024-05-30,Northeast,Paid Social,0.5400311510177052
CUST00143,2024-05-30,South,Organic Search,0.3604590858724509
CUST01491,2024-05-30,South,Direct,0.744732964070395
CUST02106,2024-05-30,Northeast,Organic Search,0.674787650837201
CUST02045,2024-05-31,Midwest,Direct,0.98
CUST00111,2024-05-31,South,Organic Search,0.801615436908819
CUST01794,2024-05-31,Northeast,Paid Social,0.4518520917692599
CUST00039,2024-05-31,South,Organic Search,0.6789855382898498
CUST01192,2024-05-31,Northeast,Organic Search,0.02
CUST00950,2024-05-31,West,Direct,0.3143850743728436
CUST02955,2024-05-31,Northeast,Paid Social,0.6377615769098941
CUST03083,2024-05-31,Midwest,Organic Search,0.7068858772454079
CUST00413,2024-06-01,Midwest,Paid Social,0.47952805320204883
CUST02849,2024-06-01,Northeast,Referral,0.36083589046748776
CUST02311,2024-06-02,South,Direct,0.8248054862694718
CUST02111,2024-06-02,Midwest,Organic Search,0.5082461930517755
CUST01999,2024-06-02,Midwest,Organic Search,0.6266276796365688
CUST02109,2024-06-02,West,Email,0.21572445134500107
CUST01551,2024-06-02,West,Direct,0.9750236292549863
CUST02000,2024-06-02,Northeast,Direct,0.34298942723978426
CUST00152,2024-06-02,Northeast,Referral,0.8769019392029893
CUST00314,2024-06-02,Northeast,Organic Search,0.8584783756807786
CUST00399,2024-06-02,Northeast,Paid Social,0.45734408086404577
CUST01028,2024-06-02,West,Organic Search,0.4236921367099757
CUST01917,2024-06-03,South,Direct,0.3836701311935536
CUST02871,2024-06-03,Midwest,Paid Social,0.4169511061882425
CUST02979,2024-06-03,West,Referral,0.521565829488171
CUST02787,2024-06-03,Midwest,Email,0.724519636950914
CUST00573,2024-06-03,South,Email,0.40394499427511593
CUST01410,2024-06-03,Northeast,Organic Search,0.7842475531843067
CUST03039,2024-06-03,West,Paid Social,0.7652369926859157
CUST02110,2024-06-03,South,Email,0.4356878866737574
CUST00814,2024-06-04,Northeast,Organic Search,0.3887171705241796
CUST03994,2024-06-04,West,Organic Search,0.44640763844900144
CUST03420,2024-06-04,Midwest,Direct,0.43107605878848404
CUST02706,2024-06-04,Midwest,Paid Social,0.5592394004066024
CUST01382,2024-06-04,West,Paid Social,0.31826331177792955
CUST00299,2024-06-04,Northeast,Organic Search,0.30241990926603823
CUST01209,2024-06-04,Northeast,Organic Search,0.5105868148107083
CUST00534,2024-06-04,Northeast,Organic Search,0.22879055825307587
CUST03599,2024-06-04,South,Referral,0.5192982965115664
CUST01993,2024-06-05,Northeast,Organic Search,0.3405414634151212
CUST02812,2024-06-05,South,Direct,0.4606744603254881
CUST02219,2024-06-05,West,Paid Social,0.24142595419785018
CUST02193,2024-06-05,South,Organic Search,0.22433965278938361
CUST03716,2024-06-05,Northeast,Paid Social,0.7588320647834306
CUST00450,2024-06-05,South,Referral,0.5920334041390957
CUST03368,2024-06-06,South,Direct,0.2111950860240533
CUST00855,2024-06-06,South,Organic Search,0.6868628959468608
CUST02807,2024-06-06,Midwest,Organic Search,0.5819685956532537
CUST00841,2024-06-06,South,Referral,0.4779966418488411
CUST01230,2024-06-06,Midwest,Direct,0.45330326442546753
CUST02398,2024-06-06,South,Referral,0.5017624783013716
CUST00660,2024-06-06,Northeast,Paid Social,0.6241594878294797
CUST00096,2024-06-06,Midwest,Paid Social,0.6274304830620974
CUST02186,2024-06-06,West,Direct,0.6131623144173654
CUST02419,2024-06-06,Northeast,Paid Social,0.29562746163491255
CUST00481,2024-06-06,South,Referral,0.634353443317493
CUST01483,2024-06-07,West,Paid Social,0.7304584983499822
CUST01561,2024-06-07,South,Direct,0.3683421218747791
CUST00342,2024-06-07,Northeast,Direct,0.9608075367752706
CUST02541,2024-06-07,Northeast,Organic Search,0.5278944671700079
CUST00495,2024-06-07,West,Direct,0.21421236661076648
CUST03389,2024-06-07,Midwest,Organic Search,0.40250557703968703
CUST03525,2024-06-07,Midwest,Organic Search,0.7159137569800484
CUST03596,2024-06-07,South,Paid Social,0.2938885192153703
CUST02229,2024-06-07,South,Direct,0.6674953625811626
CUST02197,2024-06-07,Northeast,Email,0.567259842801812
CUST03699,2024-06-07,West,Organic Search,0.5260119109439673
CUST02041,2024-06-07,Midwest,Organic Search,0.5006831768017025
CUST03294,2024-06-07,South,Organic Search,0.4587601955684788
CUST02583,2024-06-08,West,Paid Social,0.44556222011374325
CUST01114,2024-06-08,South,Paid Social,0.6428730633548049
CUST03042,2024-06-08,Northeast,Organic Search,0.4370367899685049
CUST01451,2024-06-09,South,Organic Search,0.35453583746428863
CUST00271,2024-06-09,South,Paid Social,0.5187321695289708
CUST03437,2024-06-09,West,Organic Search,0.7065212692103757
CUST00154,2024-06-09,South,Organic Search,0.3119778197930574
CUST01646,2024-06-09,South,Organic Search,0.2710254548732308
CUST01820,2024-06-09,West,Paid Social,0.7778690241610109
CUST01581,2024-06-10,South,Organic Search,0.45771248094438033
CUST02255,2024-06-10,West,Email,0.7133645860375037
CUST03592,2024-06-10,South,Organic Search,0.9443984578369055
CUST01907,2024-06-10,West,Email,0.49009715765351936
CUST03178,2024-06-10,Northeast,Paid Social,0.7323658041141348
CUST00419,2024-06-10,Northeast,Direct,0.25984502681538646
CUST00796,2024-06-10,South,Paid Social,0.033796060762361246
CUST01862,2024-06-10,Northeast,Organic Search,0.36588146961753276
CUST01338,2024-06-10,West,Paid Social,0.62461714670317
CUST03475,2024-06-11,South,Paid Social,0.5026856830864102
CUST01239,2024-06-11,Midwest,Paid Social,0.4088185159650685
CUST02273,2024-06-11,West,Direct,0.6144240303162607
CUST00638,2024-06-11,Northeast,Referral,0.7619367573333388
CUST01400,2024-06-12,South,Referral,0.5111940507157513
CUST00353,2024-06-12,Northeast,Referral,0.42665896357098454
CUST03844,2024-06-12,South,Email,0.17774789240093308
CUST02833,2024-06-12,South,Organic Search,0.21211049265987358
CUST00263,2024-06-12,Midwest,Organic Search,0.6199033980131524
CUST00971,2024-06-12,Midwest,Referral,0.2605054804739241
CUST03205,2024-06-12,Northeast,Organic Search,0.03694406462205224
CUST01316,2024-06-12,Northeast,Organic Search,0.5560465562946393
CUST01403,2024-06-12,South,Paid Social,0.38658020539944193
CUST00190,2024-06-13,West,Email,0.3435347938451432
CUST00802,2024-06-13,South,Email,0.7113863562497588
CUST01367,2024-06-13,South,Organic Search,0.8329885702345359
CUST01601,2024-06-13,Midwest,Direct,0.26192677275248
CUST03430,2024-06-13,South,Direct,0.6175346441204705
CUST01823,2024-06-13,South,Organic Search,0.7073886820501902
CUST02776,2024-06-13,Northeast,Organic Search,0.8356540302986741
CUST01476,2024-06-13,Midwest,Paid Social,0.407795209667577
CUST00442,2024-06-13,Northeast,Direct,0.2543653910898933
CUST00307,2024-06-13,South,Email,0.02
CUST02997,2024-06-13,Northeast,Direct,0.5662864208073098
CUST00928,2024-06-13,South,Direct,0.606217191627735
CUST02467,2024-06-13,Northeast,Paid Social,0.4014820085422844
CUST00136,2024-06-14,South,Organic Search,0.48059686849055083
CUST03742,2024-06-14,South,Paid Social,0.3835701987284653
CUST02708,2024-06-14,Midwest,Organic Search,0.30902307773850257
CUST03899,2024-06-14,South,Email,0.11504472921382103
CUST03106,2024-06-14,Midwest,Referral,0.2702663268189968
CUST02021,2024-06-14,Northeast,Organic Search,0.32696045103346816
CUST02052,2024-06-14,South,Referral,0.4052889357383237
CUST00952,2024-06-15,South,Direct,0.658301634389304
CUST02595,2024-06-15,Northeast,Organic Search,0.6293051491718981
CUST03342,2024-06-15,Northeast,Organic Search,0.3261825281045173
CUST02187,2024-06-15,Northeast,Paid Social,0.20244201393832967
CUST01838,2024-06-15,Northeast,Referral,0.39915798093992977
CUST02089,2024-06-15,Northeast,Paid Social,0.5234458663337448
CUST01155,2024-06-15,Northeast,Direct,0.30274096908551296
CUST03584,2024-06-16,South,Direct,0.2705126168496558
CUST01186,2024-06-16,Northeast,Paid Social,0.37178092345183045
CUST01105,2024-06-16,South,Organic Search,0.6677587396735657
CUST03549,2024-06-16,South,Paid Social,0.48063974703797135
CUST00226,2024-06-16,Northeast,Organic Search,0.37458081325811915
CUST01391,2024-06-16,Northeast,Organic Search,0.6864348754481767
CUST03062,2024-06-17,Northeast,Direct,0.12590857018754237
CUST01779,2024-06-17,South,Organic Search,0.6472030886286589
CUST03697,2024-06-17,Northeast,Paid Social,0.6407120965237242
CUST02355,2024-06-17,West,Paid Social,0.6059023518173404
CUST03373,2024-06-17,Northeast,Email,0.858159217722209
CUST02309,2024-06-17,West,Paid Social,0.5375845187830304
CUST00239,2024-06-17,Midwest,Direct,0.18481532836261633
CUST02127,2024-06-17,South,Paid Social,0.44770307735251547
CUST02781,2024-06-18,Midwest,Email,0.3874504337366036
CUST00526,2024-06-18,Northeast,Direct,0.5350411712808945
CUST00333,2024-06-18,West,Paid Social,0.29473988998084844
CUST02808,2024-06-18,South,Referral,0.8157423542611999
CUST01060,2024-06-18,Northeast,Paid Social,0.7679759572888352
CUST03503,2024-06-18,Northeast,Email,0.376216170494993
CUST00400,2024-06-18,South,Direct,0.50785736431411
CUST03987,2024-06-18,Northeast,Direct,0.02
CUST00749,2024-06-19,South,Paid Social,0.5596079429733837
CUST01462,2024-06-19,South,Email,0.331815886627954
CUST03942,2024-06-19,South,Organic Search,0.23368472859126382
CUST01821,2024-06-19,South,Email,0.98
CUST00088,2024-06-19,Midwest,Organic Search,0.169186766947862
CUST00748,2024-06-20,Northeast,Paid Social,0.5139710980224304
CUST03098,2024-06-20,South,Paid Social,0.880692059964229
CUST01014,2024-06-20,South,Referral,0.7862266030058497
CUST00447,2024-06-20,Northeast,Email,0.40374778390615684
CUST03164,2024-06-20,Midwest,Email,0.4941655314002434
CUST01034,2024-06-20,Northeast,Organic Search,0.3964308197714929
CUST02434,2024-06-20,Midwest,Email,0.8597995553689497
CUST02867,2024-06-21,Midwest,Organic Search,0.41335444561594853
CUST02167,2024-06-21,Northeast,Email,0.14978333349105538
CUST00988,2024-06-21,South,Organic Search,0.6363011971638243
CUST00309,2024-06-21,South,Paid Social,0.8054772058311497
CUST00368,2024-06-21,Midwest,Organic Search,0.29886431657023
CUST00799,2024-06-21,South,Paid Social,0.8485080606684812
CUST03790,2024-06-21,Midwest,Direct,0.10600229122047694
CUST01177,2024-06-21,West,Organic Search,0.6993743140452642
CUST00968,2024-06-22,Midwest,Organic Search,0.5299806594781221
CUST00338,2024-06-22,Midwest,Paid Social,0.5323341848114462
CUST01586,2024-06-22,West,Paid Social,0.2690638672990139
CUST01576,2024-06-22,Midwest,Direct,0.5741281794540409
CUST00554,2024-06-22,West,Organic Search,0.6663116044967637
CUST01604,2024-06-22,Northeast,Email,0.2372150599525174
CUST02272,2024-06-22,Midwest,Organic Search,0.3872995441710303
CUST01439,2024-06-23,Northeast,Organic Search,0.6519882830761695
CUST02271,2024-06-23,West,Paid Social,0.5513137006962382
CUST02016,2024-06-23,South,Organic Search,0.4076818001708127
CUST03447,2024-06-23,West,Paid Social,0.7085432227865373
CUST00403,2024-06-23,South,Organic Search,0.4880744735219172
CUST00525,2024-06-23,West,Paid Social,0.4476922977248514
CUST01435,2024-06-23,Northeast,Organic Search,0.26924325189589376
CUST01756,2024-06-23,Midwest,Direct,0.7169969070167918
CUST02484,2024-06-23,Northeast,Paid Social,0.6645080500323391
CUST01527,2024-06-23,Northeast,Referral,0.5451146994457147
CUST02130,2024-06-23,West,Paid Social,0.7207373341902985
CUST02152,2024-06-24,South,Paid Social,0.5116172813183542
CUST00595,2024-06-24,Midwest,Direct,0.52914428550513
CUST01950,2024-06-24,Midwest,Direct,0.11665567859867415
CUST02292,2024-06-24,Northeast,Direct,0.6104378970869304
CUST02928,2024-06-24,Midwest,Direct,0.3486175551391014
CUST00321,2024-06-24,Northeast,Organic Search,0.31514686358569155
CUST00167,2024-06-24,West,Email,0.5361873153327542
CUST02588,2024-06-24,West,Paid Social,0.5310296256452862
CUST03756,2024-06-24,South,Paid Social,0.4087564295773578
CUST02552,2024-06-24,South,Email,0.4274325598733025
CUST01504,2024-06-25,South,Paid Social,0.3645276328587614
CUST00607,2024-06-25,South,Direct,0.6266041896573912
CUST02526,2024-06-25,South,Direct,0.5240911236822584
CUST01404,2024-06-25,West,Paid Social,0.5653703495614648
CUST03735,2024-06-25,Northeast,Organic Search,0.5327285694756174
CUST02283,2024-06-25,South,Paid Social,0.5215157619133536
CUST01388,2024-06-26,West,Organic Search,0.25936793882785025
CUST00066,2024-06-26,West,Direct,0.4139364075055561
CUST02083,2024-06-26,South,Organic Search,0.3640952340343459
CUST01249,2024-06-26,West,Referral,0.4649792557208701
CUST03859,2024-06-26,South,Paid Social,0.4536518226708741
CUST02921,2024-06-26,Midwest,Paid Social,0.33614357877993695
CUST02307,2024-06-26,South,Email,0.9553079386885545
CUST03694,2024-06-27,West,Organic Search,0.8172111064192803
CUST00632,2024-06-27,South,Organic Search,0.1859201857278629
CUST02092,2024-06-27,South,Organic Search,0.16138020194292135
CUST02347,2024-06-27,South,Email,0.3455566588446153
CUST02537,2024-06-27,South,Organic Search,0.8388397949161597
CUST03607,2024-06-27,Northeast,Paid Social,0.11668842425964598
CUST03043,2024-06-28,Midwest,Paid Social,0.6498246343873162
CUST01095,2024-06-28,Midwest,Email,0.7378649297106796
CUST00646,2024-06-28,West,Organic Search,0.4735379874131133
CUST02151,2024-06-28,Northeast,Paid Social,0.5021633038845069
CUST02576,2024-06-28,Northeast,Paid Social,0.11441138440828724
CUST01915,2024-06-28,Midwest,Direct,0.5124572416981225
CUST01514,2024-06-29,West,Email,0.47419557587723776
CUST03772,2024-06-29,West,Referral,0.5289575775208483
CUST01145,2024-06-29,West,Direct,0.6135778308223225
CUST02069,2024-06-29,West,Organic Search,0.5384341829323606
CUST00254,2024-06-29,South,Paid Social,0.49826032599823317
CUST03574,2024-06-29,West,Referral,0.5765141376181503
CUST03623,2024-06-29,South,Direct,0.6033833581528161
CUST02650,2024-06-29,Midwest,Email,0.4922791808246214
CUST00077,2024-06-29,West,Email,0.6494246476459551
CUST00294,2024-06-30,Midwest,Direct,0.05784811560358838
CUST03522,2024-06-30,Northeast,Email,0.08206331781561249
CUST01494,2024-06-30,South,Organic Search,0.5451514686169505
CUST01905,2024-06-30,Midwest,Direct,0.7814996747896656
CUST01777,2024-06-30,South,Organic Search,0.5658083575621852
CUST00487,2024-07-01,South,Organic Search,0.5761553869288808
CUST03659,2024-07-01,Northeast,Direct,0.43951643603087565
CUST03770,2024-07-01,South,Organic Search,0.41511194653046546
CUST00169,2024-07-01,Midwest,Paid Social,0.6573199469320908
CUST02160,2024-07-01,Northeast,Paid Social,0.41552137815845347
CUST00738,2024-07-01,South,Email,0.5372034244869506
CUST01030,2024-07-01,Midwest,Direct,0.29311763926172407
CUST01069,2024-07-01,South,Paid Social,0.6580022197223664
CUST01511,2024-07-01,West,Email,0.7670765395400252
CUST03996,2024-07-01,Midwest,Paid Social,0.6557888383545653
CUST03434,2024-07-02,Midwest,Paid Social,0.423033336499137
CUST02204,2024-07-02,South,Email,0.5849770391802964
CUST02637,2024-07-02,Midwest,Organic Search,0.4804347135927804
CUST00371,2024-07-02,Midwest,Direct,0.5496239118356593
CUST03395,2024-07-02,Midwest,Referral,0.5411748213165211
CUST00627,2024-07-03,South,Email,0.39855358436308824
CUST03251,2024-07-03,Midwest,Organic Search,0.513311398087244
CUST01771,2024-07-03,West,Organic Search,0.7975567194330689
CUST02367,2024-07-03,Midwest,Organic Search,0.3418970586947425
CUST02323,2024-07-03,South,Organic Search,0.514525170693845
CUST01142,2024-07-03,Northeast,Referral,0.42527751159730526
CUST03827,2024-07-03,South,Direct,0.522716996483616
CUST03597,2024-07-04,West,Organic Search,0.5190504794894921
CUST01900,2024-07-04,Northeast,Organic Search,0.7147939082875475
CUST03487,2024-07-04,West,Email,0.28992369172024746
CUST01782,2024-07-04,West,Organic Search,0.7917233694594035
CUST00199,2024-07-04,Northeast,Paid Social,0.4487342668615004
CUST03085,2024-07-04,West,Organic Search,0.6015266849013383
CUST03986,2024-07-04,Midwest,Direct,0.7403926642307751
CUST02461,2024-07-04,Midwest,Direct,0.3495803295336064
CUST01176,2024-07-04,Northeast,Organic Search,0.21703356847525668
CUST01160,2024-07-04,Midwest,Organic Search,0.5075743259179956
CUST01974,2024-07-05,Northeast,Organic Search,0.5287974718623144
CUST01330,2024-07-05,Northeast,Paid Social,0.8678784444389609
CUST01978,2024-07-05,Northeast,Direct,0.19125049591074073
CUST03729,2024-07-05,West,Email,0.4252689443226533
CUST03213,2024-07-05,West,Organic Search,0.4312735380815308
CUST02491,2024-07-05,South,Organic Search,0.42585907942251555
CUST02327,2024-07-05,Northeast,Email,0.7781092507378695
CUST02074,2024-07-05,Northeast,Paid Social,0.3360773680280571
CUST00991,2024-07-06,South,Organic Search,0.5152094235109416
CUST01647,2024-07-06,Midwest,Organic Search,0.6999858942637375
CUST02740,2024-07-06,South,Email,0.44658422198033476
CUST02485,2024-07-06,West,Referral,0.5703251998046699
CUST00197,2024-07-06,Northeast,Referral,0.4518583908374548
CUST01793,2024-07-06,Northeast,Organic Search,0.6706352316568029
CUST03091,2024-07-06,Midwest,Email,0.49004917048103347
CUST01372,2024-07-06,Northeast,Direct,0.4264553425048801
CUST02030,2024-07-06,West,Email,0.4388706234307264
CUST01357,2024-07-06,South,Referral,0.5784560659158201
CUST01711,2024-07-06,West,Paid Social,0.98
CUST03558,2024-07-07,Midwest,Email,0.6344683697643247
CUST02590,2024-07-07,West,Email,0.5998965054577997
CUST03174,2024-07-07,Northeast,Organic Search,0.4825558629005615
CUST01407,2024-07-08,South,Direct,0.35031713166512324
CUST01592,2024-07-08,Midwest,Direct,0.37697729821493287
CUST00268,2024-07-08,South,Direct,0.28988940078569525
CUST01383,2024-07-08,West,Direct,0.7148247020468211
CUST01236,2024-07-08,Northeast,Referral,0.5433857370833971
CUST02910,2024-07-08,Northeast,Organic Search,0.2714271054419263
CUST02998,2024-07-08,Midwest,Paid Social,0.5914878032246143
CUST00139,2024-07-08,South,Organic Search,0.7466309852632673
CUST03454,2024-07-09,Northeast,Email,0.6490774617686424
CUST03717,2024-07-09,West,Organic Search,0.6888824612954076
CUST01312,2024-07-09,West,Organic Search,0.5930805654623174
CUST03021,2024-07-09,West,Organic Search,0.39149522401513265
CUST01757,2024-07-09,Northeast,Organic Search,0.7165683994827405
CUST03510,2024-07-09,South,Organic Search,0.7137388305969397
CUST02425,2024-07-09,South,Paid Social,0.660935485626463
CUST02585,2024-07-10,South,Direct,0.5614105814091307
CUST00979,2024-07-10,South,Referral,0.23110059514856374
CUST01363,2024-07-10,South,Direct,0.19268523086204908
CUST03854,2024-07-11,Northeast,Organic Search,0.5391412255045434
CUST02282,2024-07-11,Midwest,Email,0.24476554232228026
CUST03406,2024-07-11,South,Email,0.8947622070560821
CUST01831,2024-07-12,Midwest,Direct,0.48851718901449964
CUST00044,2024-07-12,West,Direct,0.16104830007896132
CUST03407,2024-07-13,Midwest,Paid Social,0.29802291278556114
CUST02885,2024-07-13,West,Paid Social,0.6158676540841777
CUST02562,2024-07-14,Northeast,Organic Search,0.6386543689184371
CUST03054,2024-07-14,Northeast,Referral,0.6632519229174383
CUST02490,2024-07-14,South,Referral,0.877559648991084
CUST00521,2024-07-14,Northeast,Direct,0.42192855935814855
CUST01685,2024-07-14,Northeast,Organic Search,0.3004835179380346
CUST03131,2024-07-14,Midwest,Organic Search,0.46290910298553906
CUST02486,2024-07-15,Midwest,Direct,0.3252812131064816
CUST03848,2024-07-15,Northeast,Paid Social,0.23799580768420925
CUST00765,2024-07-15,Northeast,Organic Search,0.07516826649623282
CUST03711,2024-07-15,South,Direct,0.3810862112700455
CUST02759,2024-07-15,Northeast,Paid Social,0.5511209170102986
CUST01927,2024-07-15,South,Organic Search,0.3405791131736993
CUST03857,2024-07-15,South,Email,0.4933119774260912
CUST03465,2024-07-15,Northeast,Direct,0.6161702852535025
CUST01699,2024-07-15,Northeast,Organic Search,0.0907846058197127
CUST00998,2024-07-15,Northeast,Paid Social,0.5698902446568281
CUST02053,2024-07-16,South,Direct,0.46213274748439553
CUST01925,2024-07-16,Northeast,Direct,0.8714254705886213
CUST02145,2024-07-16,Midwest,Email,0.43046263296890414
CUST02827,2024-07-16,Northeast,Referral,0.07174946235376245
CUST01572,2024-07-16,Northeast,Direct,0.32409359733693066
CUST02850,2024-07-16,South,Direct,0.5386219602909652
CUST00194,2024-07-16,Northeast,Paid Social,0.6307327967229642
CUST02191,2024-07-16,Northeast,Email,0.5311650139280416
CUST02441,2024-07-16,Northeast,Referral,0.3134789239474485
CUST03086,2024-07-16,Midwest,Organic Search,0.5807258345595808
CUST02763,2024-07-17,West,Organic Search,0.5663643093553404
CUST03237,2024-07-17,Northeast,Paid Social,0.7031618884371735
CUST02893,2024-07-17,Midwest,Referral,0.5326503253076411
CUST00301,2024-07-17,West,Organic Search,0.9715398460052738
CUST00053,2024-07-17,Midwest,Direct,0.23573032293476587
CUST01773,2024-07-17,South,Organic Search,0.7018970106961837
CUST00746,2024-07-17,South,Organic Search,0.18611222118914839
CUST01052,2024-07-18,Northeast,Organic Search,0.5479348487192599
CUST00201,2024-07-18,Northeast,Paid Social,0.7074269877350572
CUST03101,2024-07-18,South,Organic Search,0.1998789766357532
CUST02201,2024-07-18,Northeast,Organic Search,0.531838027377344
CUST03115,2024-07-18,Northeast,Paid Social,0.5103646655200732
CUST01360,2024-07-18,South,Email,0.5935356754614216
CUST01138,2024-07-19,Northeast,Organic Search,0.7190827585229912
CUST00393,2024-07-19,Midwest,Organic Search,0.35640794387693464
CUST02356,2024-07-19,South,Referral,0.44506371420907637
CUST00630,2024-07-19,Northeast,Email,0.5137607251390128
CUST03677,2024-07-19,Northeast,Email,0.6830141508336178
CUST00063,2024-07-19,South,Organic Search,0.6689760052466276
CUST02056,2024-07-19,West,Email,0.44444053881634465
CUST00628,2024-07-19,Midwest,Email,0.5918917031933876
CUST02279,2024-07-20,Midwest,Direct,0.5990620083414865
CUST02767,2024-07-20,South,Referral,0.5857439345812294
CUST03108,2024-07-20,Midwest,Paid Social,0.32948163132150793
CUST03011,2024-07-20,Northeast,Paid Social,0.722600041209302
CUST01151,2024-07-20,Northeast,Paid Social,0.6930445257946205
CUST01271,2024-07-20,West,Direct,0.5004929522199414
CUST03948,2024-07-20,South,Organic Search,0.5839148842802009
CUST02587,2024-07-20,South,Organic Search,0.5370072094730611
CUST03006,2024-07-21,Midwest,Referral,0.3989465232576867
CUST00909,2024-07-21,West,Direct,0.5877957767203651
CUST01967,2024-07-21,South,Paid Social,0.98
CUST03493,2024-07-21,Northeast,Direct,0.39418465970731764
CUST00332,2024-07-21,Midwest,Direct,0.31933400164882564
CUST00022,2024-07-21,Northeast,Direct,0.5884035799416558
CUST02696,2024-07-21,South,Paid Social,0.6101728811384474
CUST03254,2024-07-21,West,Referral,0.3471686993387536
CUST01864,2024-07-21,Midwest,Paid Social,0.2117533333271962
CUST02407,2024-07-21,West,Organic Search,0.5522023025996201
CUST00068,2024-07-21,West,Organic Search,0.3695795256413785
CUST02654,2024-07-22,Northeast,Organic Search,0.5186731722619584
CUST02415,2024-07-22,Northeast,Organic Search,0.4430252333925061
CUST01268,2024-07-22,South,Email,0.5034692036067109
CUST01044,2024-07-22,Midwest,Organic Search,0.471173169846749
CUST00576,2024-07-22,South,Email,0.46385828072199775
CUST01937,2024-07-22,Midwest,Organic Search,0.18419734048595116
CUST01857,2024-07-23,West,Organic Search,0.2911621946260285
CUST00374,2024-07-23,Northeast,Referral,0.5390000134335381
CUST00498,2024-07-23,Northeast,Paid Social,0.606132985105494
CUST02680,2024-07-23,West,Email,0.5451885388178104
CUST03025,2024-07-23,South,Referral,0.48052401649257986
CUST02724,2024-07-24,South,Referral,0.5990547999170991
CUST03951,2024-07-24,Midwest,Organic Search,0.33072882703303996
CUST01748,2024-07-24,West,Email,0.3229602101992101
CUST00913,2024-07-24,South,Email,0.8972529360979056
CUST01772,2024-07-24,West,Organic Search,0.8649969832433644
CUST00770,2024-07-24,West,Paid Social,0.4193928571271912
CUST02920,2024-07-25,Midwest,Referral,0.6849768387838816
CUST02569,2024-07-25,South,Email,0.4631844238505366
CUST03964,2024-07-25,Midwest,Direct,0.06984762606148659
CUST01718,2024-07-25,West,Direct,0.2784441103832042
CUST03228,2024-07-25,Northeast,Referral,0.37805601533067246
CUST02592,2024-07-25,South,Organic Search,0.5367938533267661
CUST02544,2024-07-26,South,Direct,0.7440765380053875
CUST03737,2024-07-26,South,Organic Search,0.8367111424479596
CUST00379,2024-07-26,Northeast,Organic Search,0.98
CUST00634,2024-07-26,South,Email,0.44598806528939317
CUST01945,2024-07-26,Northeast,Email,0.5142391237478994
CUST03531,2024-07-26,Midwest,Paid Social,0.3899618849611046
CUST03063,2024-07-27,Midwest,Paid Social,0.6316678924823221
CUST01285,2024-07-27,Northeast,Direct,0.7248248969908228
CUST00188,2024-07-27,South,Organic Search,0.6272800870855858
CUST03815,2024-07-27,South,Direct,0.5487431727415624
CUST03424,2024-07-27,Northeast,Organic Search,0.49820953204555585
CUST02875,2024-07-28,South,Organic Search,0.45624674244212254
CUST02581,2024-07-28,South,Email,0.22311877367819616
CUST01593,2024-07-28,West,Direct,0.6052437295904648
